person_id,name_variant_text,language_encoding_tag_id,language_encoding_tag_id
2592,Lhodrak Drubchen Namkha Gyeltsen,en,2
2592,Namkha Gyeltsen,en,2
2592,mkhan chen phyag rdor,bo-x-ewts,1
2592,Khenchen Chagdor ,en,2
2593,nam mkha' seng+ge,bo-x-ewts,1
2593,Namkha Sengge,en,2
2593,lho brag mkhan chen nam mkha' seng+ge,bo-x-ewts,1
2593,shud phu ba nam mkha' seng+ge,bo-x-ewts,1
2593,Lhodrak Khenchen Namkha Sengge,en,2
2593,Shupuwa Namkha Sengge,en,2
2595,grags pa 'byung gnas,bo-x-ewts,1
2595,Drakpa Jungne,en,2
2595,bri gung spyan snga grags pa 'byung gnas,bo-x-ewts,1
2595,bri gung gdan rabs 04 grags pa 'byung gnas,bo-x-ewts,1
2595,Drigung Danrab 04 Drakpa Jungne,en,2
2595,Drigung Chennga Drakpa Jungne,en,2
2598,dbang phyug rgyal mtshan,bo-x-ewts,1
2598,Wangchuk Gyeltsen,en,2
2598,dzeng dgon dbang phyug rgyal mtshan,bo-x-ewts,1
2598,Dzenggom Wangchuk Gyeltsen,en,2
2606,ngor rje ras pa,bo-x-ewts,1
2606,zhe sdang rdo rje,bo-x-ewts,1
2606,bal bu gongs pa,bo-x-ewts,1
2606,Belpu Gongpa,en,2
2606,bal bu gong pa,bo-x-ewts,1
2606,Ngorje Repa,en,2
2606,Zhedang Dorje,en,2
2606,Neljorpa Zhedang Dorje,en,2
2606,rnal sbyor pa zhe sdang rdo rje,bo-x-ewts,1
2606,Tsultrim Tarchin,en,2
2606,tshul khrims mthar phyin,bo-x-ewts,1
2638,thag ma pa,bo-x-ewts,1
2638,dul 'dzin thag ma ba,bo-x-ewts,1
2638,ka ba dar seng,bo-x-ewts,1
2638,dar ma seng+ge,bo-x-ewts,1
2638,Duldzin Tagmapa,en,2
2638,Darma Sengge,en,2
2638,Kawa Darseng,en,2
2638,Takmapa,en,2
2639,karma rat+na,bo-x-ewts,1
2639,si tu dbon karma nges don bstan 'dzin 'phrin las rab rgyas,bo-x-ewts,1
2639,Karma Ratna,en,2
2640,si tu dbon karma nges legs bstan 'dzin,bo-x-ewts,1
2661,mtshur phu rgyal tshab 01 dpal 'byor don grub,bo-x-ewts,1
2661,go shrI dpal 'byor don grub,bo-x-ewts,1
2661,Goshri Peljor Dondrub,en,2
2661,First Tsurphu Gyeltsab Peljor Dondrub,en,2
2661,First Gyeltsab Peljor Dondrub,en,2
2661,rgyal tshab 01 dpal 'byor don grub,bo-x-ewts,1
2662,o rgyan skyabs,bo-x-ewts,1
2662,Orgyen Kyab,en,2
2665,dpa' bo 03 gtsug lag rgya mtsho,bo-x-ewts,1
2670,shes rab rgyal mtshan,bo-x-ewts,1
2670,Tonpa Shidan,en,2
2670,shes rab mgon,bo-x-ewts,1
2670,rton pa bzhi ldan,bo-x-ewts,1
2670,Sherab Gyeltsen,en,2
2670,Sherab Gon,en,2
2670,Dolpopa,en,2
2683,Chokyi Drakpa,en,2
2683,dge 'phel,bo-x-ewts,1
2683,dpal chos kyi grags pa,bo-x-ewts,1
2683,chos kyi grags pa,bo-x-ewts,1
2683,Gepel,en,2
2683,khams pa dbu se,bo-x-ewts,1
2683,Khampa Usey,en,2
2683,Karmapa 01 Dusum Khyenpa,en,2
2683,First Karmapa Dusum Khyenpa,en,2
2683,kar+ma pa 01 dus gsum mkhyen pa,bo-x-ewts,1
2712,Drolwai Gonpo,en,2
2712,jo nang rje btsun tA ra nA tha,bo-x-ewts,1
2712,sgrol ba'i mgon po,bo-x-ewts,1
2712,grol ba'i mgon po,bo-x-ewts,1
2712,Jonang Jetsun Tāranātha,en,2
2712,Taranatha,en,2
2720,sde dge ba ma bsod nams phun tshogs,bo-x-ewts,1
2730,bo gangs dkar karma bshad sgrub chos kyi seng ge,bo-x-ewts,1
2730,Bo Gangkar Karma Shedrub Chokyi Sengge,en,2
2733,rin chen dpal,bo-x-ewts,1
2733,Rinchen Pel,en,2
2733,u rgyan pa rin chen dpal,bo-x-ewts,1
2733,Orgyenpa Sengge Pel,en,2
2733,o rgyan pa seng+ge dpal,bo-x-ewts,1
2740,rdo rje dpal ba,bo-x-ewts,1
2740,g.yung ston rdo rje dpal ba,bo-x-ewts,1
2740,Dorje Pelwa,en,2
2740,Yungton Dorje Pelwa,en,2
2740,rdor rje 'bum,bo-x-ewts,1
2740,Dorje Bum,en,2
2755,Sonam Gyatso,en,2
2755,bsod nams rgya mtsho,bo-x-ewts,1
2758,skal bzang thub bstan dbang phyug,bo-x-ewts,1
2758,dbang chen stobs rgyas,bo-x-ewts,1
2758,Wangchen Tobgye,en,2
2758,kalpa b+ha dra,bo-x-ewts,1
2758,Kalpabhadra,en,2
2774,Nyernyipa Chokyi Gyelpo,en,2
2774,bri gung gdan rabs 11 chos kyi rgyal po,bo-x-ewts,1
2774,nyer gnyis pa chos kyi rgyal po,bo-x-ewts,1
2774,Drigung Danrab 11 Chokyi Gyelpo,en,2
2774,pyan snga chos kyi rgyal po,bo-x-ewts,1
2774,Chennga Chokyi Gyelpo,en,2
2776,chos kyi bla ma,bo-x-ewts,1
2776,karma pa 02 karma pakshi,bo-x-ewts,1
2776,karma pakshi,en,2
2776,chos 'dzin,bo-x-ewts,1
2776,Chokyi Lama,en,2
2776,Chodzin,en,2
2776,Karmapa 02 Karma Pakshi,en,2
2776,"Second Karmapa, Karma Pakshi",en,2
2776,Karma Pakśi,en,2
2780,mang phu ba,bo-x-ewts,1
2780,lcang mang phu ba,bo-x-ewts,1
2780,Chenngawa Sonam Bumpa ,en,2
2780,spyan snga ba bsod nams 'bum pa,bo-x-ewts,1
2780,Mangphuwa,en,2
2781,Katokpa Jampa Bum ,en,2
2781,spyan snga byams pa 'bum,bo-x-ewts,1
2781,kaH thog pa byams pa 'bum,bo-x-ewts,1
2781,Chennga Jampa Bum ,en,2
2781,gsang bdag chen po byams pa 'bum,bo-x-ewts,1
2781,Sangdak Chenpo Jampa Bum ,en,2
2781,Jampa Bumpa,en,2
2781,byams pa 'bum pa,bo-x-ewts,1
2784,ye shes bstan pa'i rgyal mtshan,bo-x-ewts,1
2784,Yeshe Tenpai Gyeltsen,en,2
2787,Jamyang Khyenrab Gyatso ,en,2
2787,dbyangs can bzhad pa'i rdo rje,bo-x-ewts,1
2787,Yangchen Zhepai Dorje ,en,2
2787,Lobzang Khyenrab Gyatso ,en,2
2787,blo bzang mkhyen rab rgya mtsho,bo-x-ewts,1
2788,Lakho Jigme Trinle Gyatso ,en,2
2788,bla kho 'jigs med 'phrin las rgya mtsho,bo-x-ewts,1
2788,a lags bla kho 'jigs med 'phrin las rgya mtsho,bo-x-ewts,1
2788,Alak Lakho Jigme Trinle Gyatso ,en,2
2789,sangs rgyas rin chen,bo-x-ewts,1
2789,lha nang pa,bo-x-ewts,1
2789,rgyal ba lha nang pa,bo-x-ewts,1
2789,gnyos rgyal ba lha nang pa,bo-x-ewts,1
2789,Lhanangpa,en,2
2789,Sanggye Rinchen,en,2
2790,mkhas brtsun yon tan rgya mtsho,bo-x-ewts,1
2790,jo nang chos rje yon tan rgya mtsho,bo-x-ewts,1
2790,mkhas pa yon tan rgya mtsho,bo-x-ewts,1
2790,Jonang Choje Yonten Gyatso,en,2
2790,Khepa Yonten Gyatso,en,2
2790,Khetsun Yonten Gyatso,en,2
2791,shes rab bzang po,bo-x-ewts,1
2791,Sherab Zangpo,en,2
2799,rin chen mgon,bo-x-ewts,1
2799,Rinchen Gon,en,2
2799,Tropu Gyeltsa Rinchen Gonpo,en,2
2799,khro phu rgyal tsha rin chen mgon po,bo-x-ewts,1
2801,blo gros rgyal mtshan,bo-x-ewts,1
2801,jam dbyangs blo gros,bo-x-ewts,1
2801,Lodro Gyeltsen,en,2
2801,Jamyang Lodro,en,2
2801,ma ti paN chen,bo-x-ewts,1
2801,Mati Paṇchen,en,2
2803,rgyal ba ye shes,bo-x-ewts,1
2806,bsod nams rgyal mtshan,bo-x-ewts,1
2806,ko brag pa,bo-x-ewts,1
2806,Sonam Gyeltsen,en,2
2806,Kodrakpa,en,2
2810,kha che paN chen shAkya shrI,bo-x-ewts,1
2810,Khache Paṇchen Shakyashri,en,2
2810,Shakyashribhadra,en,2
2812,Ngaripa Chogle Namgyel,en,2
2812,jo nang mkhan chen 05 phyogs las rnam rgyal,bo-x-ewts,1
2812,mnga' ris pa phyogs las rnam rgyal,bo-x-ewts,1
2812,Jonang Khenchen 05 Chogle Namgyel,en,2
2812,Jonang Chokle Namgyel,en,2
2812,jo nang phyogs las rnam rgyal,bo-x-ewts,1
2814,kong po bstan 'dzin legs bshad,bo-x-ewts,1
2814,dga' ldan khri pa 36 bstan 'dzin legs bshad,bo-x-ewts,1
2814,dga' ldan khri chen 36 bstan 'dzin legs bshad,bo-x-ewts,1
2814,Ganden Trichen 36 Tendzin Lekshe,en,2
2814,Ganden Tripa 36 Tendzin Lekshe,en,2
2814,Tendzin Lekshe,en,2
2814,Kongpo Tendzin Lekshe,en,2
2814,Trichen Tendzin Lekshe,en,2
2814,khri chen bstan 'dzin legs bshad,bo-x-ewts,1
2816,dgongs pa rab gsal,bo-x-ewts,1
2816,Gongpa Rabsel,en,2
2816,Gewa Rabsel,en,2
2816,dge ba rab gsal,bo-x-ewts,1
2816,mu zugs gsal 'bar,bo-x-ewts,1
2816,Muzuk Salber,en,2
2819,dga' ldan khri pa 71 ye shes thar 'dod,bo-x-ewts,1
2819,kong po ye shes thar 'dod,bo-x-ewts,1
2819,shar rtse ye shes thar 'dod,bo-x-ewts,1
2819,dga' ldan khri chen 71 ye shes thar 'dod,bo-x-ewts,1
2819,Ganden Tripa 71 Yeshe Tardo,en,2
2819,Ganden Trichen 71 Yeshe Tardo,en,2
2819,Kongpo Yeshe Tardo,en,2
2819,Shartse Yeshe Tardo,en,2
2823,blo gros dpal bzang,bo-x-ewts,1
2823,lo tsA ba blo gros dpal bzang,bo-x-ewts,1
2823,Lodro Pelzang,en,2
2823,Lotsāwa Lodro Pelzang,en,2
2845,rin chen grub,bo-x-ewts,1
2845,Rinchen Drub,en,2
2845,bu ston thams cad mkhyen pa,bo-x-ewts,1
2845,bu ston kha che,bo-x-ewts,1
2845,Buton Khache,en,2
2866,Ngor Khenchen 03 Jamyang Sherab Gyatso,en,2
2866,shes rab rgya mtsho,bo-x-ewts,1
2866,ngor mkhan chen 03 'jam dbyangs shes rab rgya mtsho,bo-x-ewts,1
2866,Sherab Gyatso,en,2
2871,dga' ldan khri pa 22 dge 'dun bstan pa dar rgyas,bo-x-ewts,1
2871,dga' ldan khri chen 22 dge 'dun bstan pa dar rgyas,bo-x-ewts,1
2871,klung shod dge 'dun bstan pa dar rgyas,bo-x-ewts,1
2871,mkhas grub dge 'dun bstan pa dar rgyas,bo-x-ewts,1
2871,Ganden Tripa 22 Gendun Tenpa Dargye ,en,2
2871,Ganden Trichen 22 Gendun Tenpa Dargye,en,2
2871,Lungsho Gendun Tenpa Dargye ,en,2
2871,Khedrub Gendun Tenpa Dargye ,en,2
2871,Trichen 22 Gendun Tenpa Dargye,en,2
2871,khri chen 22 dge 'dun bstan pa dar rgyas,bo-x-ewts,1
2872,ngag dbang blo gros rgya mtsho,bo-x-ewts,1
2872,dga' ldan khri pa 44 blo gros rgya mtsho,bo-x-ewts,1
2872,klu 'bum blo gros rgya mtsho,bo-x-ewts,1
2872,khri rgya nag pa blo gros rgya mtsho,bo-x-ewts,1
2872,rgya nag pa ngag dbang blo gros rgya mtsho,bo-x-ewts,1
2872,khri chen klu 'bum pa ngag dbag blo gros rgya mtsho,bo-x-ewts,1
2872,jam dbyangs bla ma ngag dbang blo gros,bo-x-ewts,1
2872,Ngawang Lodro Gyatso,en,2
2872,Jamyang Lama Ngawang Lodro ,en,2
2872,Lubum Lodro Gyatso ,en,2
2872,dga' ldan khri chen 44 blo gros rgya mtsho,bo-x-ewts,1
2872,Gyanakpa Ngawang Lodro Gyatso,en,2
2872,rgya ngag pa blo gros rgya mtsho,bo-x-ewts,1
2872,Gyanakpa Lodro Gyatso,en,2
2872,Trichen 44,en,2
2882,dri med 'od zer,bo-x-ewts,1
2882,klong chen rab 'byams,bo-x-ewts,1
2882,bsam yas lung mang ba,bo-x-ewts,1
2882,Drime Woser,en,2
2882,Samye Lungmangwa,en,2
2882,Dorje Ziji,en,2
2882,rdo rje gzi brjid,bo-x-ewts,1
2882,Longchen Rabjam,en,2
2882,Kunkhyen Ngakgi Wangpo,en,2
2882,kun mkhyen ngag gi dbang po,bo-x-ewts,1
2882,Tsultrim Lodro,en,2
2882,tshul khrims blo gros,en,2
2882,Dorje Gyeltsen,en,2
2882,rdo rje rgyal mtshan,bo-x-ewts,1
2882,Pema Ledrel Tsel,en,2
2882,Longsel Drime,bo-x-ewts,1
2882,klong gsel dri med,bo-x-ewts,1
2882,padma las 'brel rtsal,bo-x-ewts,1
2891,grags pa rgyal mtshan,bo-x-ewts,1
2891,Drakpa Gyeltsen,en,2
2896,Donyo Pelden,en,2
2896,se ra don yod dpal ldan,bo-x-ewts,1
2896,Tsang Kunkhyen Donyo Pelden,en,2
2896,gtsang kun mkhyen don yod dpal ldan,bo-x-ewts,1
2896,Tsang Jetsun Donyo Pelden,en,2
2896,gtsang rje btsun don yod dpal ldan,bo-x-ewts,1
2896,Choje Donyo Pelden,en,2
2896,chos rje don yod dpal ldan,bo-x-ewts,1
2896,Sera Donyo Pelden,en,2
2896,se ra don yod dpal ldan,bo-x-ewts,1
2899,jig rten mgon po,bo-x-ewts,1
2899,bri gung skyob pa 'jig rten mgon po,bo-x-ewts,1
2899,skyob pa 'jig rten mgon po,bo-x-ewts,1
2899,rin chen dpal,bo-x-ewts,1
2899,jig rten gsum mgon,bo-x-ewts,1
2899,Drigung Kyobpa Jikten Gonpo,en,2
2899,Jigten Sumgon,en,2
2899,Kyobpa Jikten Gonpo,en,2
2899,Rinchen Pel,en,2
2899,bri gung pa rin chen dpal,bo-x-ewts,1
2899,Drigungpa Rinchen Pel,en,2
2899,dbal 'bar thar,bo-x-ewts,1
2899,Welbar Tar,en,2
2899,btsun pa skyabs,bo-x-ewts,1
2899,Tsunpa Kyab,en,2
2899,rdo rje dpal,bo-x-ewts,1
2899,Dorje Pel,en,2
2912,dga' ldan khri chen 09 blo bzang nyi ma,bo-x-ewts,1
2912,rje dbon blo bzang nyi ma,bo-x-ewts,1
2912,dga' ldan khri pa 09 blo bzang nyi ma,bo-x-ewts,1
2912,Ganden Trichen 09 Lobzang Nyima,en,2
2912,Ganden Tripa 09 Lobzang Nyima,en,2
2912,Jewon Lobzang Nyima,en,2
2915,Lodro Gyeltsen,en,2
2915,sa skya rje btsun grags pa rgyal mtshan,bo-x-ewts,1
2915,blo gros chen po,bo-x-ewts,1
2915,Sakya Jetsun Drakpa Gyeltsen,en,2
2916,kun dga' snying po,bo-x-ewts,1
2916,Kunga Nyingpo,en,2
2916,sa skya pa chen po kun dga' snying po,bo-x-ewts,1
2916,Sakyapa Chenpo Kunga Nyingpo,en,2
2919,Lobpon Sonam Tsemo,en,2
2919,slob dpon bsod nams rtse mo,bo-x-ewts,1
2926,the bo lung bzang nang pa blo bzang bsam gtan,bo-x-ewts,1
2926,lung bzang nang ba 01 blo bzang bsam gtan,bo-x-ewts,1
2926,ngag dbang blo bzang bsam gtan,bo-x-ewts,1
2926,Lungzang Nangwa 01 Lobzang Samten,en,2
2926,Ngawang Lobzang Samten,en,2
2931,co ne grags pa bshad sgrub,bo-x-ewts,1
2931,Chone Drakpa Shedrub ,en,2
2943,Gya Zhabdrung Kelzang Konchok Gyatso,en,2
2943,rgya zhabs drung skal bzang dkon mchog rgya mtsho,bo-x-ewts,1
2943,skal bzang dkon mchog rgya mtsho,bo-x-ewts,1
2943,Gyelzang Konchok Gyatso,en,2
2943,Kelzang Konchok Gyatso,en,2
2945,mkhas dbang gsung rab rgya   mtsho,bo-x-ewts,1
2945,sga gsung rab rgya mtsho,bo-x-ewts,1
2945,Khewang Sungrab Gyatso,en,2
2945,Ga Sungrab Gyatso,en,2
2948,tshe tan zhabs drung 'jigs med rigs pa'i blo gros,bo-x-ewts,1
2948,dbyangs can rigs pa'i 'dod 'jo,bo-x-ewts,1
2948,ngag dbang dbyangs can rigs pa'i 'dod 'jo,bo-x-ewts,1
2948,tshe tan zhabs drung 06 'jigs med rigs pa'i blo gros,bo-x-ewts,1
2948,Yangchen Rigpai Dojo,en,2
2948,Tseten Zhabdrung 06 Jigme Rigpai Lodro,en,2
2948,tshe ring don grub  ,bo-x-ewts,1
2948,Tsering Dondrub,en,2
2948,blo bzang chos 'phel,bo-x-ewts,1
2948,Lobzang Chopel,en,2
2948,dge 'dun bshad sgrub rgya mtsho,bo-x-ewts,1
2948,Gendun Shedrub Gyatso,en,2
2949,Samten Gyatso,en,2
2949,dmu dge bsam gtan,bo-x-ewts,1
2949,bsam gtan rgya mtsho,bo-x-ewts,1
2949,Muge Samten ,en,2
2949,Mijik Yangchen Gawai Lodro ,en,2
2949,mi 'jigs dbyangs can dga ba'i blo gros,bo-x-ewts,1
2952,jang zhabs dge 'dun rin chen rgyal mtshan,bo-x-ewts,1
2952,dga' ldan khri pa 37 dge 'dun rin chen   rgyal mtshan,bo-x-ewts,1
2952,thang ring bla ma rgyal ba dge 'dun rin chen rgyal mtshan,bo-x-ewts,1
2952,dge 'dun rin chen,bo-x-ewts,1
2952,dga' ldan khri chen 37 dge 'dun rin chen rgyal mtshan,bo-x-ewts,1
2952,Ganden Trichen 37 Gendun Rinchen Gyeltsen,en,2
2952,Ganden Tripa 37 Gendun Rinchen Gyeltsen,en,2
2952,Jangzhab Gendun Rinchen Gyeltsen ,en,2
2952,Gendun Rinchen,en,2
2952,Tangring Lama Gyelwa Rinchen Gyeltsen ,en,2
2952,Trichen Gendun Rinchen Gyeltsen,en,2
2952,khri chen dge 'dun rin chen rgyal mtshan,bo-x-ewts,1
2973,Ponse Khyunggo,en,2
2973,dpon gsas khyung rgod rtsal,bo-x-ewts,1
2973,dbon gsas khyung rgod,bo-x-ewts,1
2973,Wonse Khyunggo,en,2
2973,khyung thog,bo-x-ewts,1
2973,Khyungtok,en,2
2973,dbyil ston he ru ka khyung rgod rtsal,bo-x-ewts,1
2973,Jilton Heruka Khyunggo Tsel,en,2
2973,gter ston dpon gsas khyung rgod,bo-x-ewts,1
2973,Terton Ponse Khyunggo,en,2
2974,blo bzang dar rgyas rgya mtsho,bo-x-ewts,1
2974,shing bza' blo bzang dar rgyas rgya mtsho,bo-x-ewts,1
2974,Ronpo Khenchen Lobzang Dargye Gyatso,en,2
2974,rong po mkhan chen 28 blo bzang dar rgyas rgya mtsho,bo-x-ewts,1
2974,sku 'bum khri 44 blo bzang dar rgyas rgya mtsho,bo-x-ewts,1
2974,Lobzang Dargye Gyatso,en,2
2974,Kumbum Tri Lobzang Dargye,en,2
2980,shes rab rgyal mtshan,bo-x-ewts,1
2980,Sherab Gyeltsen,en,2
2987,Rigdzin Kundrol Drakpa,en,2
2987,rig 'dzin kun grol grags pa,bo-x-ewts,1
2996,Lago,en,2
2996,bla sgo,bo-x-ewts,1
2996,ngag dbang 'jam dbyangs 'phrin las rgyal mtshan,bo-x-ewts,1
2996,sku 'bum khri 30 dkon mchog 'jigs med dbang po,bo-x-ewts,1
2996,jam dbyangs legs bshad 'phreng ba'i blo gros,bo-x-ewts,1
2996,bla brang khri 11 dkon mchog 'jigs med dbang po,bo-x-ewts,1
2996,Jamyang Lekshe Trengwai Lodro,en,2
2996,Labrang Tri 11 Konchok Jigme Wangpo,en,2
2996,Ngawang Jamyang Trinle Gyeltsen,en,2
2996,Ngawang Gyeltsen,en,2
2996,ngag dbang rgyal mtshan,bo-x-ewts,1
2996,Kumbum Tri 30 Konchok Jigme Wangpo,en,2
2996,sgo bla,bo-x-ewts,1
2996,Gola ,en,2
2996,Jamyang Trinle ,en,2
2996,jam dbyangs 'phrin las,bo-x-ewts,1
2997,karma thub bstan snying po rnam par rgyal ba'i sde,bo-x-ewts,1
2997,stobs ldan shugs 'chang rtsal,bo-x-ewts,1
2997,Karma Tubten Nyingpo Nampar Gyelwai De,en,2
3000,Orgyen Pema Lingpa,en,2
3000,gter chen pad+ma gling pa,bo-x-ewts,1
3000,don grub rgyal po,bo-x-ewts,1
3000,o rgyan pad+ma gling pa,bo-x-ewts,1
3000,Dondrub Gyelpo ,en,2
3000,Peljor ,en,2
3000,dpal 'byor,bo-x-ewts,1
3000,Terchen Pema Lingpa,en,2
3006,pad+ma dbang rgyal,bo-x-ewts,1
3006,Pema Wanggyel,en,2
3006,pad+ma dbang rgyal mdo rje,bo-x-ewts,1
3006,Pema Wanggyel Dorje,en,2
3008,chos kyi nyi ma,bo-x-ewts,1
3008,thu'u bkwan 03 blo bzang chos kyi nyi ma,bo-x-ewts,1
3008,Chokyi Nyima,en,2
3008,sku 'bum khri 35 blo bzang chos kyi nyi ma,bo-x-ewts,1
3008,d+harma ba dz+ra,bo-x-ewts,1
3008,bya khyung mkhan rabs blo bzang chos kyi nyi ma,bo-x-ewts,1
3008,Jakhyung Khyenrab Lobzang Chokyi Nyima,en,2
3008,Kumbum Tri 35 Lobzang Chokyi Nyima,en,2
3010,Lekden Je,en,2
3010,legs ldan rje,bo-x-ewts,1
3010,bdud 'joms rdo rje,bo-x-ewts,1
3010,Dudjom Dorje,en,2
3010,Lekden Dudjom Dorje,en,2
3010,legs ldan bdud 'joms rdo rje,bo-x-ewts,1
3010,Nyida Drakzang,en,2
3010,nyi lza grags bzang,bo-x-ewts,1
3010,Nyida Wozer,en,2
3010,nyi zla 'od zer,bo-x-ewts,1
3010,Dorje Drolo Tsel,en,2
3010,rdo rje gro lod rtsal,bo-x-ewts,1
3010,Pema Nakpo,en,2
3010,pad+ma nag po,bo-x-ewts,1
3020,mi 'gyur nam mkha'i rdo rje tshe dbang grub pa rtsal,bo-x-ewts,1
3020,jigs med mkhyen brtse'i dbang phyug phrin las rnam rgyal rdo rje,bo-x-ewts,1
3020,rdzogs chen gdan rabs 07,bo-x-ewts,1
3020,Jigme Khyentse Wangchuk Trinle Namgyel Dorje ,en,2
3020,Mingyur Namkhai Dorje Tsewang Drubpa Tsel ,en,2
3020,Rigdzin Gyurme Kunzang Tekchok Tendzin,en,2
3020,rig 'dzin 'gyur med kun bzang theg mchog bstan 'dzin,bo-x-ewts,1
3020,rdzogs chen grub dbang 04,bo-x-ewts,1
3020,Dzogchen Drubwang 04,en,2
3020,Dzogchen 04 Mingyur Namkhai Dorje,en,2
3028,Drukpa Lodro Sengge,en,2
3028,brug pa blo gros seng+ge,bo-x-ewts,1
3028,jam dbyangs blo gros seng+ge,bo-x-ewts,1
3028,Jamyang Lodro Sengge,en,2
3040,gzims khang gong ma 04 grags pa rgyal mtshan,bo-x-ewts,1
3040,Zimkhang Gongma 04 Sonam Drakpa Gyeltsen,en,2
3049,Rongnyon Sanggye Dorje,en,2
3049,kirti 05 blo bzang bstan pa'i rgyal mtshan,bo-x-ewts,1
3049,rong smyon sangs rgyas rdo rje,bo-x-ewts,1
3049,rong smyon mi skyod rdo rje,bo-x-ewts,1
3049,Rongnyon Mikyo Dorje,en,2
3061,Lamo 04 Lobzang Tubten Gelek Gyeltsen ,en,2
3061,la mo 04 blo bzang thub bstan dge legs rgyal mtshan,bo-x-ewts,1
3062,Lamo 03 Ngawang Lobzang Tenpai Gyeltsen,en,2
3062,la mo 03 ngag dbang blo bzang bstan pa'i rgyal mtshan,bo-x-ewts,1
3064,a mdo zhwa dmar 01 ngag dbang 'phrin las,bo-x-ewts,1
3072,co ne sa skyong 12 'jam dbyangs nor bu,bo-x-ewts,1
3074,dbal mang 02 dkon mchog rgyal mtshan,bo-x-ewts,1
3074,shis tshang gdan rabs 03 dkon mchog rgyal mtshan,bo-x-ewts,1
3074,bla brang khri 24 dkon mchog rgyal mtshan,bo-x-ewts,1
3074,Belmang 02 Konchok Gyeltsen ,en,2
3074,Konchok Gyeltsen ,en,2
3074,Labrang Tri 24 Konchok Gyeltsen ,en,2
3074,Shitsang Denrab 03 Konchok Gyeltsen ,en,2
3080,dkon mchog yar 'phel,bo-x-ewts,1
3080,dbal mang chung ba dkon mchog yar 'phel,bo-x-ewts,1
3080,Belmang Chunwa Konchok Yarpel,en,2
3080,Konchok Yarpel,en,2
3085,Dalai Lama 04 Yonten Gyatso,en,2
3086,blo bzang gnas brtan,bo-x-ewts,1
3086,bla brang khri 07 blo bzang gnas brtan brtson 'grus,bo-x-ewts,1
3086,Labrang Tri 07 Lobzang Neten Tsondru,en,2
3086,Lobzang Neten,en,2
3101,rin chen mgon po,bo-x-ewts,1
3101,Taklung Tri 02 Rinchen Gon,en,2
3101,dbon po dkar po rin chen mgon po,bo-x-ewts,1
3101,stag lung khri 02 rin chen mgon,bo-x-ewts,1
3101,Rinchen Gonpo,en,2
3101,Wonpo Karpo Rinchen Gonpo,en,2
3107,bskal bzang rgya mtsho,bo-x-ewts,1
3107,ta lai bla ma 07 skal bzang rgya mtsho,bo-x-ewts,1
3107,jam dbyangs sgeg pa'i lang tsho dbyangs can dgyes pa'i rdo rje,bo-x-ewts,1
3107,ta la'i bla ma skal bzang rgya mtsho,bo-x-ewts,1
3107,Jayang Gekpai Langtso Yangchen Gyepai Dorje,en,2
3109,Darmo Menrampa Lobzang Chodrak,en,2
3109,dar mo sman rams pa blo bzang   chos grags,bo-x-ewts,1
3121,Rinchen Zangpo,en,2
3121,shes rab rgyal mtshan,bo-x-ewts,1
3121,rin chen bzang po,bo-x-ewts,1
3121,Sherab Gyeltsen,en,2
3121,Sherab Gyatso,en,2
3125,khrul zhig sna'u ba bya bral ba rdo rje mdzes,bo-x-ewts,1
3125,Trulzhik Nauwa Chadrelwa Dorjedze,en,2
3134,stong 'khor 6 ngag dbang 'jam dbyangs bstan 'dzin rgya mtsho,bo-x-ewts,1
3139,Taklung Tri 03 Sanggye Yarjon,en,2
3139,shes rab bla ma,bo-x-ewts,1
3139,stag lung khri 03 sangs rgyas yar byon,bo-x-ewts,1
3139,Sherab Lama,en,2
3141,lcang skya 03 rol pa'i rdo rje,bo-x-ewts,1
3141,lcang skya ye shes bstan pa'i sgron me,bo-x-ewts,1
3141,Changkya 03 Rolpai Dorje,en,2
3141,Changkya Yeshe Tenpai Dronme,en,2
3152,chos dbyings bzang mo,bo-x-ewts,1
3152,rig 'dzin chos dbyings bzang mo,bo-x-ewts,1
3152,lo chen rin po che,bo-x-ewts,1
3152,lo chen chos dbyings bzang mo,bo-x-ewts,1
3152,bco lnga lha mo,bo-x-ewts,1
3152,chos nyid dbang mo,bo-x-ewts,1
3152,chos nyid bzang mo,bo-x-ewts,1
3152,Chonga Lhamo,en,2
3152,Choying Zangmo,en,2
3152,Chonyi Zangmo,en,2
3152,Lochen Choying Zangmo,en,2
3152,Lochen Rinpoche,en,2
3152,Rigdzin Choying Zangmo,en,2
3152,Choying Wangmo,en,2
3153,thogs med bzang po dpal,bo-x-ewts,1
3153,rgyal sras thogs med,bo-x-ewts,1
3153,Ngulchu Tokme Zangpo,en,2
3153,dkon mchog bzang po,bo-x-ewts,1
3153,rgyal sras chos rdzong pa,bo-x-ewts,1
3153,dngul chu thogs med,bo-x-ewts,1
3153,Konchok Zangpo ,en,2
3153,Ngulchu Tokme,en,2
3153,Gyelse Chodzongpa,en,2
3153,Gyelse Tokme,en,2
3153,Tokme Zangpo Pel,en,2
3153,bzang po dpal,bo-x-ewts,1
3153,Zangpo Pel,en,2
3165,shes rab byang chub,bo-x-ewts,1
3165,dwags po sgom chung,bo-x-ewts,1
3165,dwags po sgom chung shes rab byang chub,bo-x-ewts,1
3165,Dakpo Gomchung,en,2
3165,Dakpo Gomchung Sherab Jangchub,en,2
3165,Sherab Jangchub,en,2
