"TOL ID","TBRC RID","Primary title","Primary name","Wylie title","Wylie name","Birth year","Birth year approximate","Birth year alternate","Death year","Death year approximate","Death year alternate",Gender,"HAR URL","Death century","Historical period","Name displayed as","Name Variants","Birth century",Ordinal,"Wikidata ID"
13079,p3ag2,,"Meu Gongdzo",,"rme'u dgongs mdzod",1038,0,,1096,0,,M,,,,"Phonetic: Meu Gongdzo Wylie: rme'u dgongs mdzod","dam pa ri khrod pa,bo-x-ewts;Dampa Ritropa,en;g.yung drung rgyal mtshan,bo-x-ewts;Yungdrung Gyeltsen,en",,,
13080,P11MS159,,"Bonzhik Khyungnak",,"bon zhig khyung nag",1103,0,,1183,0,,M,,,,"Phonetic: Bonzhik Khyungnak Wylie: bon zhig khyung nag","gshen sgom zhig po,bo-x-ewts;Shengom Zhigpo,en",,,
13081,P11MS161,,"Dampa Yuzhik",,"dam pa g.yu zhig",1225,0,,,0,,M,,,,"Phonetic: Dampa Yuzhik Wylie: dam pa g.yu zhig",,"13th century (early)",,
13082,P4CN12039,,"Kyabje Yongdzin Tsultrim Gyeltsen",,"skyabs rje yongs 'dzin tshul khrims rgyal mtshan",1893,0,,1967,0,,M,,,,"Phonetic: Kyabje Yongdzin Tsultrim Gyeltsen Wylie: skyabs rje yongs 'dzin tshul khrims rgyal mtshan","Gangru Rinpoche Tsultrim Gyeltsen,en;gangs ru rin po che tshul khrims rgyal mtshan,bo-x-ewts",,,
13083,P11MS160,,"Trulzhik Dombu",,"'khrul zhig ldom bu",1150,0,,,0,,M,,,,"Phonetic: Trulzhik Dombu Wylie: 'khrul zhig ldom bu",,,,
13084,P11MS162,,"Zhikpo Kunga",,"zhig po kun dga'",,0,,,0,,M,,,,"Phonetic: Zhikpo Kunga Wylie: zhig po kun dga'",,"13th century (early)",,
13086,P11MS163,,"Donggom Zhikpo",,"ldong sgom zhig po",,0,,,0,,M,,,,"Phonetic: Donggom Zhikpo Wylie: ldong sgom zhig po","Monpa Gyel ,en;smon pa rgyal,bo-x-ewts","13th century",,
13087,p3ag3,,"Gomchen Barwa",,"sgom chen 'bar ba",,0,,,0,,,,,,"Phonetic: Gomchen Barwa Wylie: sgom chen 'bar ba","rtogs ldan 'bar ba ,bo-x-ewts;rtogs ldan sgom chen 'bar ba,bo-x-ewts;Tokden Barwa,en;Tokden Gomchen Barwa,en","11th century (late)",,
13088,p3ag4,,Joyung,,"jo g.yung",,0,,,0,,M,,,,"Phonetic: Joyung Wylie: jo g.yung","Drubtob Khyunggom Joyung,en;grub thob khyung sgom jo g.yung,bo-x-ewts","12th century",,
13089,p3ag5,,"Drilungpa Tsultrim Sherab",,"'bri lung pa tshul khrims shes rab",,0,,,0,,M,,,,"Phonetic: Drilungpa Tsultrim Sherab Wylie: 'bri lung pa tshul khrims shes rab",,"12th century",,
13090,P3AG6,,"Yorpo Mepel",,"g.yor po me dpal",1134,0,,1169,0,,M,,,,"Phonetic: Yorpo Mepel Wylie: g.yor po me dpal","'gro mgon g.yor po me dpal,bo-x-ewts;Drogon Yorpo Mepel,en",,,
13091,P3AG7,,"Drogon Dutsi Gyeltsen",,"'gro mgon bdud rtsi rgyal mtshan",,0,,,0,,M,,,,"Phonetic: Drogon Dutsi Gyeltsen Wylie: 'gro mgon bdud rtsi rgyal mtshan",,"12th century",,
13092,p3ag8,,"Azha Lodro Gyeltsen",,"'a zha blo gros rgyal mtshan",1198,0,,1263,0,,M,,,,"Phonetic: Azha Lodro Gyeltsen Wylie: 'a zha blo gros rgyal mtshan",,,,
13093,p3ag9,,"Druton Dulwa Gyeltsen",,"bru ston 'dul ba rgyal mtshan",1239,0,,1293,0,,,,,,"Phonetic: Druton Dulwa Gyeltsen Wylie: bru ston 'dul ba rgyal mtshan",,,,
13094,P2AG1,"Chakra Tulku","Ngawang Trinle Pelzang","lcags ra sprul sku","ngag dbang 'phrin las dpal bzang",1730,0,,1794,0,,,,,,"Phonetic: The Sixth Chakra Tulku, Ngawang Trinle Pelzang Wylie: lcags ra sprul sku 06 ngag dbang 'phrin las dpal bzang","Chakra Paṇḍita,en;lcags ra paN Di ta,bo-x-ewts;ngag dbang 'phrin las rab rgyas,bo-x-ewts;Ngawang Trinle Rabgye,en",,06,
13095,P2AG2,"Chakra Tulku","Sanggye Peljor","lcags ra sprul sku","sangs rgyas dpal 'byor",1449,0,,1523,0,,M,,,,"Phonetic: The First Chakra Tulku, Sanggye Peljor Wylie: lcags ra sprul sku 01 sangs rgyas dpal 'byor","Drubtob Sanggye Peljor,en;grub thob sangs rgyas dpal 'byor,bo-x-ewts",,01,
13096,P2AG3,"Chakra Tulku","Choje Ngawang",lca,"chos rje ngag dbang",1525,0,,1591,0,,,,,,"Phonetic: The Second Chakra Tulku, Choje Ngawang Wylie: lca 02 chos rje ngag dbang",,,02,
13097,P2AG4,"Chakra Tulku","Ngawang Chojor Zangpo","lcags ra sprul sku","ngag dbang chos 'byor bzang po",1595,0,,1606,0,,M,,,,"Phonetic: The Third Chakra Tulku, Ngawang Chojor Zangpo Wylie: lcags ra sprul sku 03 ngag dbang chos 'byor bzang po",,,03,
13098,P2AG5,"Chakra Tulku","Ngawang Pelden Gyeltsen Chokyi Wangchuk","lcags ra sprul sku","ngag dbang dpal ldan rgyal mtshan chos kyi dbang phyug",1796,0,,1860,0,,,,,,"Phonetic: The Seventh Chakra Tulku, Ngawang Pelden Gyeltsen Chokyi Wangchuk Wylie: lcags ra sprul sku 07 ngag dbang dpal ldan rgyal mtshan chos kyi dbang phyug","Chakra Tulku Pelden Gyeltsen,en;lcags sprul dpal ldan rgyal mtshan,bo-x-ewts",,07,
13099,P2AG6,"Chakra Tulku","Ngawang Tenpai Jungne Trinle Chokyi Gyeltsen","lcags ra sprul sku","ngag dbang bstan pa'i 'byung gnas 'phrin las chos kyi rgyal mtshan",1861,0,,1914,0,,M,,,,"Phonetic: The Eighth Chakra Tulku, Ngawang Tenpai Jungne Trinle Chokyi Gyeltsen Wylie: lcags ra sprul sku 08 ngag dbang bstan pa'i 'byung gnas 'phrin las chos kyi rgyal mtshan",,,08,
13100,P2AG7,"Chakra Tulku","Lobzang Trinle Namgyel","lcags ra sprul sku","blo bzang 'phrin las rnam rgyal",1915,0,,1933,0,,M,,,,"Phonetic: The Ninth Chakra Tulku, Lobzang Trinle Namgyel Wylie: lcags ra sprul sku 09 blo bzang 'phrin las rnam rgyal",,,09,
13101,P2AG9,"Chakra Tulku","Jampel Kelzang Jigme Chokyi Gyeltsen","lcags ra sprul sku","lcags ra sprul sku 10 'jam dpal bskal bzang 'jigs med chos kyi rgyal mtshan",1934,0,,1948,0,,M,,,,"Phonetic: The Tenth Chakra Tulku, Jampel Kelzang Jigme Chokyi Gyeltsen Wylie: lcags ra sprul sku 10 lcags ra sprul sku 10 'jam dpal bskal bzang 'jigs med chos kyi rgyal mtshan",,,10,
13102,P2AG8,"Kondor Tulku","Lobzang Wangchuk","dkon rdor sprul sku","blo bzang dbang phyug",1689,0,,1758,0,,,,,,"Phonetic: The Second Kondor Tulku, Lobzang Wangchuk Wylie: dkon rdor sprul sku 02 blo bzang dbang phyug","dge bshes blo bzang dbang phyug,bo-x-ewts;dkon rdor 02,bo-x-ewts;Geshe Lobzang Wangchuk,en;Jewon Konchok Dorje,en;Kondor 02,en;rje dbon dkon mchog rdo rje,bo-x-ewts",,02,
13103,P2AG11,"Kondor Tulku","Lobzang Chokle Namgyel","dkon rdor sprul sku","blo bzang phyogs las rnam rgyal",1762,0,,1839,0,,,,,,"Phonetic: The Third Kondor Tulku, Lobzang Chokle Namgyel Wylie: dkon rdor sprul sku 03 blo bzang phyogs las rnam rgyal","chab mdo khri rabs 24 blo bzang phyogs las rnam rgyal,bo-x-ewts;Chamdo Trirab 24 Lobzang Chogle Namgyel,en;dkon rdor 03,bo-x-ewts;Kondor 03,en;Lobzang Chogle Namgyel,en",,03,
13104,P2AG12,"Kondor Tulku","Lobzang Jampel Tendzin Namgyel","dkon rdor sprul sku","blo bzang 'jam dpal bstan 'dzin rnam rgyal",1840,0,,1892,0,,M,,,,"Phonetic: The Fourth Kondor Tulku, Lobzang Jampel Tendzin Namgyel Wylie: dkon rdor sprul sku 04 blo bzang 'jam dpal bstan 'dzin rnam rgyal","dkon rdor 04,bo-x-ewts;Kondor 04 ,en",,04,
13105,P2AG13,"Kondor Tulku","Lobzang Namgyel Tendzin Lhundrub","dkon rdor sprul sku","blo bzang 'rnam rgyal bstan 'dzin lhun grub",1894,0,,1950,0,,M,,,,"Phonetic: The Fifth Kondor Tulku, Lobzang Namgyel Tendzin Lhundrub Wylie: dkon rdor sprul sku 05 blo bzang 'rnam rgyal bstan 'dzin lhun grub","chab mdo khri rabs 30 blo bzang 'rnam rgyal bstan 'dzin lhun grub,bo-x-ewts;Chamdo Trirab 30 Lobzang Namgyel Tendzin Lhundrub,en;dkon rdor 05,bo-x-ewts;Kondor 05 ,en",,05,
13106,P2AG14,"Gyara Tulku","Konchok Tendzin","rgya ra sprul sku","dkon mchog bstan 'dzin",1634,0,,1644,0,,M,,,,"Phonetic: The Second Gyara Tulku, Konchok Tendzin Wylie: rgya ra sprul sku 02 dkon mchog bstan 'dzin","Gyara 02,en;rgya ra 02,bo-x-ewts",,02,
13107,P2AG15,"Gyara Tulku","Lobzang Puntsok Namgyel","rgya ra sprul sku","blo bzang phun tshogs rnam rgyal",1646,0,,1676,0,,M,,,,"Phonetic: The Third Gyara Tulku, Lobzang Puntsok Namgyel Wylie: rgya ra sprul sku 03 blo bzang phun tshogs rnam rgyal","Gyara 03,en;Gyara Tulku 03,en;rgya ra 03,bo-x-ewts;rgya ra sprul sku 03,bo-x-ewts",,03,
13108,P2AG16,"Gyara Tulku","Lobzang Tendzin Trinle","rgya ra sprul sku","blo bzang bstan 'dzin 'phrin las",1681,0,,1731,0,,M,,,,"Phonetic: The Fourth Gyara Tulku, Lobzang Tendzin Trinle Wylie: rgya ra sprul sku 04 blo bzang bstan 'dzin 'phrin las","Gyara 04,en;rgya ra 04,bo-x-ewts",,04,
13109,P2AG17,"Gyara Tulku","Kelzang Chodrak Pelden","rgya ra sprul sku","skal bzang chos drags dpal ldan",1734,0,,1791,0,,M,,,,"Phonetic: The Fifth Gyara Tulku, Kelzang Chodrak Pelden Wylie: rgya ra sprul sku 05 skal bzang chos drags dpal ldan","dge legs bstan pa'i rgyal mtshan,bo-x-ewts;Gelek Tenpai Gyeltsen,en;Gyara 05,en;rgya ra 05,bo-x-ewts",,05,
13110,P2AG18,"Gyara Tulku","Lobzang Chopel","rgya ra sprul sku","blo bzang chos 'phel",1792,0,,1841,0,,M,,,,"Phonetic: The Sixth Gyara Tulku, Lobzang Chopel Wylie: rgya ra sprul sku 06 blo bzang chos 'phel","Gyara 06,en;rgya ra 06,bo-x-ewts",,06,
13111,P2AG19,,"Jampa Taye",,"byams pa mtha' yas",1894,0,,1949,0,,M,,,,"Phonetic: Jampa Taye Wylie: byams pa mtha' yas","dge bshes byams pa mtha' yas,bo-x-ewts;Geshe Jampa Taye,en;Jetsun Jamapa Taye Pelzangpo,en;nor bu bstan 'dzin,bo-x-ewts;Norbu Tendzin,en;rje brtsun byams pa mtha' yas dpal bzang po,bo-x-ewts;ser byes dge bshes byams pa mtha' yas,bo-x-ewts;Serje Geshe Jampa Taye,en;Tsawa Jampa Taye,en;tsha ba byams pa mtha' yas,bo-x-ewts",,,
13112,P2AG20,,"Chopel Zangpo",,"chos dpal bzang po",,0,,,0,,,,,,"Phonetic: Chopel Zangpo Wylie: chos dpal bzang po","hang ri dka' bcu chos dpal bzang po,bo-x-ewts;Hangri Kachu Chopel Zangpo ,en","15th century (mid)",,
13113,P2AG23,,"Shakya Gyeltsen",,"shAkya rgyal mtshan",,0,,,0,,M,,,,"Phonetic: Shakya Gyeltsen Wylie: shAkya rgyal mtshan","lha dbang legs pai blo gros,bo-x-ewts;Lhawang Lekpai Lodro,en;rab 'byams pa shAkya rgyal mtshan,bo-x-ewts;Rabjampa Shakya Gyeltsen,en","15th century (mid)",,
13115,p2ag25,,"Dru Gyelwa Yungdrung",,"bru rgyal ba g.yung drung",1242,0,,1290,0,,M,,,,"Phonetic: Dru Gyelwa Yungdrung Wylie: bru rgyal ba g.yung drung","Gyelwa Yungdrung,en;rgyal ba g.yung drung,bo-x-ewts",,,
13116,p3ag10,,"Drusha Namkha Wozer",,"bru sha nam mkha' 'od zer",,0,,,0,,M,,,,"Phonetic: Drusha Namkha Wozer Wylie: bru sha nam mkha' 'od zer",,,,
13117,p3ag12,,"Druton Sonam Gyeltsen",,"bru ston bsod nams rgyal mtshan",,0,,,0,,M,,,,"Phonetic: Druton Sonam Gyeltsen Wylie: bru ston bsod nams rgyal mtshan",,"13th century",,
13118,P11MS153,,"Godzung Lodro Gyeltsen",,"sgo dzung blo gros rgyal mtshan",,0,,,0,,M,,"1st century",,"Phonetic: Godzung Lodro Gyeltsen Wylie: sgo dzung blo gros rgyal mtshan",,"16th century",,
13119,p3ag13,,"Tsungme Sonam Lodro",,"mtshungs med bsod nams blo gros",,0,,,0,,M,,,,"Phonetic: Tsungme Sonam Lodro Wylie: mtshungs med bsod nams blo gros",,"13th century",,
13120,P2AG27,,"Drodul Dorji Tenzin",,"gro 'dul rdo rje bstan 'dzin",1927,0,,2005,0,,M,,,,"Phonetic: Drodul Dorji Tenzin Wylie: gro 'dul rdo rje bstan 'dzin","a brgya bla ma,bo-x-ewts;Aja Lama ,en;la grong bla ma,bo-x-ewts;Ladrong Lama ,en;ya rab bla ma,bo-x-ewts;Yarab Lama ,en",,,
13121,P2AG28,Petseling,"Drubtob Namgyel Lhundrub","pad tshal gling","sgrub thob rnam rgyal lhun grub",1718,0,,1786,0,,M,,,,"Phonetic: The First Petseling, Drubtob Namgyel Lhundrub Wylie: pad tshal gling 01 sgrub thob rnam rgyal lhun grub","First Petsaling Tulku 01,en;pad tshal gling 01,bo-x-ewts;pad tshal gling sprul sku 01 ,bo-x-ewts;Petsaling Tulku 01,en",,01,
13122,P2AG30,Petseling,"Jigme Drodon Dorje","pad tshal gling","'jigs med 'gro don rdo rje",1853,0,,1883,0,,,,,,"Phonetic: The Third Petseling, Jigme Drodon Dorje Wylie: pad tshal gling 03 'jigs med 'gro don rdo rje","'jigs med 'gro 'dul rdo rje,bo-x-ewts;Jigme Drodul Dorje ,en;pad tshal gling sprul 03,bo-x-ewts;Petsaling Tulku 03 ,en",,03,
13123,P2AG32,Petseling,"Jigme Tenpai Gyeltsen","pad tshal gling","'jig med 'bstan pa'i rgyal mtshan",1788,0,,1850,0,,M,,,,"Phonetic: The Second Petseling, Jigme Tenpai Gyeltsen Wylie: pad tshal gling 02 'jig med 'bstan pa'i rgyal mtshan","pad tshal gling sprul sku 02 'jig med 'bstan pa'i rgyal mtshan,bo-x-ewts;Petsaling Tulku 02 Jigme Tenpai Gyeltsen ,en",,02,
13124,P2AG29,,"Jigme Kundrol Namgyel",,"'jigs med kun grol rnam rgyal",1719,0,,,0,,M,,,,"Phonetic: Jigme Kundrol Namgyel Wylie: 'jigs med kun grol rnam rgyal","'jigs med kun grol nam rgyal,bo-x-ewts;byang chub rgyal mtshan,bo-x-ewts;Jangchub Gyeltsen ,en;Jigme Kundrol Namgyel ,en;Khedrub Jigme Namgyel,en;mkhas grub 'jigs med kun grol,bo-x-ewts;mon lha 'jigs med kun grol,bo-x-ewts;Monla Jigme Kundrol ,en",,,
13125,P2AG34,Humrel,"Namkha Gyeltsen","hum ral","rnam mkha' rgyal mtshan",,0,,,0,,M,,,,"Phonetic: The First Humrel, Namkha Gyeltsen Wylie: hum ral 01 rnam mkha' rgyal mtshan","drung drung rnam mkha' rgyal mtshan,bo-x-ewts;Dung Dung Namkha Gyeltsen,en;hum ral 01,bo-x-ewts;Humral 01,en","15th century (mid)",01,
13126,P2AG35,Petseling,"Kunzang Trinle Namgyel","pad tshal gling","kun bzang nge don bstan 'dzin chos rgyal",1892,0,,1957,0,,M,,,,"Phonetic: The Fourth Petseling, Kunzang Trinle Namgyel Wylie: pad tshal gling 04 kun bzang nge don bstan 'dzin chos rgyal","kun chab 'gyur med,bo-x-ewts;Kunchab Gyurme ,en;Kunzang Ngedon Tendzin Chogyel ,en;pad tshal gling sprul sku 04,bo-x-ewts;Petsaling Tulku 04,en",,04,
13127,P2AG36,,"Ngawang Tenzin Gyatso",,"ngag dbang bstan 'dzin rgya mtsho",1883,0,,1966,0,,M,,,,"Phonetic: Ngawang Tenzin Gyatso Wylie: ngag dbang bstan 'dzin rgya mtsho","Sanggye Norbu ,en;sangs rgyas nor bu,bo-x-ewts",,,
13128,P2AG33,"Peling Tukse","Tekchok Tenpai Gyeltsen","pad gling thugs sras","theg mchog bstan pa'i rgyal mtshan",1951,0,,2010,0,,M,,,,"Phonetic: The Tenth Peling Tukse, Tekchok Tenpai Gyeltsen Wylie: pad gling thugs sras 10 theg mchog bstan pa'i rgyal mtshan","pad gling thugs sras 10 theg mchog bstan pa'i rgyal mtshan,bo-x-ewts;Peling Tukse 10 Tekchog Tenpai Gyeltsen ,en;thugs sras rin po che,bo-x-ewts;Tukse Rinpoche ,en",,10,
13129,P3AG1,,"Tsenden Namgyel Kara",,"mtshan ldan rnam rgyal ka ra",,0,,,0,,M,,,,"Phonetic: Tsenden Namgyel Kara Wylie: mtshan ldan rnam rgyal ka ra",,"13th century (mid)",,
13131,P3AG14,,"Khedrub Rinchen Lodro",,"mkhas grub rin chen blo gros",1350,0,,1450,0,,,,,,"Phonetic: Khedrub Rinchen Lodro Wylie: mkhas grub rin chen blo gros",,"14th century (mid)",,
13132,P3AG15,,"Rinchen Gyeltsen",,"rin chen rgyal mtshan",,0,,,0,,M,,,,"Phonetic: Rinchen Gyeltsen Wylie: rin chen rgyal mtshan",,"14th century",,
13133,P3AG16,Gangteng,"Kunzang Trinle Namgyel","sgang steng","kun bzang 'phrin las rnam rgyal",1727,0,,1758,0,,,,,,"Phonetic: The Third Gangteng, Kunzang Trinle Namgyel Wylie: sgang steng 03 kun bzang 'phrin las rnam rgyal","Gangteng Tulku 03 Kunzang Trinle Namgyel ,en;pad gling rgyal sras 03,bo-x-ewts;Peling Gyelse 03,en;sgang steng 03 kun bzang 'phrin las rnam rgyal,bo-x-ewts",,03,
13134,P3AG17,,"Katokpa Jangchub Gyeltsen",,"kaH thog pa byang chub rgyal mtshan",,0,,,0,,,,,,"Phonetic: Katokpa Jangchub Gyeltsen Wylie: kaH thog pa byang chub rgyal mtshan",,"14th century",,
13135,P3AG18,,"Namtrul Namkha Yeshe",,"rnam sprul nam mkha' ye shes",1446,0,,,0,,,,,,"Phonetic: Namtrul Namkha Yeshe Wylie: rnam sprul nam mkha' ye shes","nam mkha' ye shes,bo-x-ewts",,,
13139,P3AG24,,"Ayu Khandro Dorje Peldron",,"a g.yu mkha' 'gro rdo rje dpal sgron",1839,0,,1953,0,,F,,,,"Phonetic: Ayu Khandro Dorje Peldron Wylie: a g.yu mkha' 'gro rdo rje dpal sgron","bde chen mkha' 'gro,bo-x-ewts;Dechen Khandro ,en;Tsewang Peldron ,en;tshe dbang dpal sgron,bo-x-ewts",,,
13140,P3AG25,,"Khedrub Kunzang Gyeltsen",,"mkhas grub kun bzang rgyal mtshan",,0,,,0,,,,,,"Phonetic: Khedrub Kunzang Gyeltsen Wylie: mkhas grub kun bzang rgyal mtshan","kun bzang rgyal mtshan,bo-x-ewts;Kunzang Gyeltsen,en","15th century",,
13141,p1019,,"Sanggye Won Drakpa Pel",,"sangs rgyas dbon grags pa dpal",1251,0,,1296,0,,M,http://www.himalayanart.org/image.cfm?icode=85903,,,"Phonetic: Sanggye Won Drakpa Pel Wylie: sangs rgyas dbon grags pa dpal","Choktrul Sanggye Wonpo,en;dbon po bla ma rin po che dpal,bo-x-ewts;dbon po dpal ,bo-x-ewts;dbon po dpal grags pa dpal 'od gser bzang po ,bo-x-ewts;Drakpa Pel Wozer Zangpo,en;grags pa dpal 'od zer bzang po ,bo-x-ewts;Kīrtiśrīraśmibhadra,sa-x-iast;mchog sprul sangs rgyas dbon po,bo-x-ewts;Sanggye Won,en;Sanggye Won Drakpa Pel Wo,en;sangs rgyas dbon ,bo-x-ewts;sangs rgyas dbon grags pa dpal 'od,bo-x-ewts;stag lung pa sangs rgyas dbon,bo-x-ewts;stag lung pa sangs rgyas dbon grags pa dpal,bo-x-ewts;Taklungpa Sanggye Won,en;Taklungpa Sanggye Won Drakpa Pel,en;Wonpo Lama Rinchen Pel,en;Wonpo Pel,en",,,
13142,P3AG26,Gangteng,"Tenpai Nyima","sgang steng","bstan pa'i nyi ma",1838,0,,1874,0,,,,,,"Phonetic: The Sixth Gangteng, Tenpai Nyima Wylie: sgang steng 06 bstan pa'i nyi ma","Gangteng 06 Tenpai Nyima,en;pad gling rgyal sras 06,bo-x-ewts;Peling Gyelse 06,en;sgang steng 06 bstan pa'i nyi ma,bo-x-ewts",,06,
13143,P3AG27,Gangteng,"Orgyen Tenpai Nyinje","sgang steng","o rgyan bstan pa'i nyin byed",1875,0,,1905,0,,,,,,"Phonetic: The Seventh Gangteng, Orgyen Tenpai Nyinje Wylie: sgang steng 07 o rgyan bstan pa'i nyin byed","Gangteng 07 Orgyen Tenpai Nyinje ,en;pad gling rgyal sras 07,bo-x-ewts;Peling Gyelse 07,en;sgang steng 07 o rgyan bstan pa'i nyin byed,bo-x-ewts",,07,
13144,p3ag28,,"Orgyen Trinle Dorje",,"o rgyan 'phrin las rdo rje",1906,0,,1949,0,,,,,,"Phonetic: Orgyen Trinle Dorje Wylie: o rgyan 'phrin las rdo rje","Gangteng Tulku 08 Orgyen Tinle Dorje,en;pad gling rgyal sras 08,bo-x-ewts;Peling Gyelse 08,en;sgang steng sprul sku 08 o rgyan 'phrin las rdo rje,bo-x-ewts",,,
13145,P3AG29,Gangteng,"Tendzin Sizhi Namgyel","sgang steng","bstan 'dzin srid zhi rnam rgyal",1759,0,,1790,0,,,,,,"Phonetic: The Fourth Gangteng, Tendzin Sizhi Namgyel Wylie: sgang steng 04 bstan 'dzin srid zhi rnam rgyal","Gangten Tulku Tendzin Sizhi Namgyel,en;pad gling rgyal sras 04,bo-x-ewts;Peling Gyelse 04,en;sgang steng sprul sku 04 bstan 'dzin srid zhi rnam rgyal,bo-x-ewts",,04,
13146,P3AG30,Gangteng,"Orgyen Gelek Namgyel","sgang steng","o rgyan dge legs rnam rgyal",1792,0,,1840,0,,,,,,"Phonetic: The Fifth Gangteng, Orgyen Gelek Namgyel Wylie: sgang steng 05 o rgyan dge legs rnam rgyal","Gangteng Tulku 05 Orgyen Gelek Namgyel,en;pad gling rgyal sras 05,bo-x-ewts;Peling Gyelse 05,en;sgang steng sprul sku 05 o rgyan dge legs rnam rgyal,bo-x-ewts",,05,
13147,P3AG31,,"Drubwang Drakpa Gyeltsen",,"grub dbang grags pa rgyal mtshan",,0,,,0,,M,,,,"Phonetic: Drubwang Drakpa Gyeltsen Wylie: grub dbang grags pa rgyal mtshan","Donga Rinchen ,en;Drubtob Khizhe ,en;Lopon Khizhe ,en;mdo sngags rin chen,bo-x-ewts;ser gyi po ti,bo-x-ewts;Sergipoti,en;sgrub thob khyi bzhes,bo-x-ewts;slob dpon khyi bzhes,bo-x-ewts","18th century (mid)",,
13148,P3JM110,"Dzogchen Kongtrul","Konchok Tenpai Gyeltsen","rdzogs chen kong sprul","dkon mchog bstan pa'i rgyal mtshan",1900,1,,1952,1,,M,,,,"Phonetic: The First Dzogchen Kongtrul, Konchok Tenpai Gyeltsen Wylie: rdzogs chen kong sprul 01 dkon mchog bstan pa'i rgyal mtshan","Dzogchen Kongtrul 01,en;rdzogs chen kong sprul 01 ,bo-x-ewts",,01,
13149,P3AG39,"Dzogchen Kongtrul","Konchok Jigme Wangpo","rdzogs chen kong sprul","dkon mchog 'jigs med dbang po",1953,0,,1961,0,,M,,,,"Phonetic: The Second Dzogchen Kongtrul, Konchok Jigme Wangpo Wylie: rdzogs chen kong sprul 02 dkon mchog 'jigs med dbang po","Dzogchen Kongtrul 02,en;rdzogs chen kong sprul 02 ,bo-x-ewts",,02,
13150,P3AG40,"Dzogchen Khyentse","Zhonnu Lodro","rdzogs chen mkhyen brtse","gzhon nu blo gros",1937,0,,1959,0,,M,,,,"Phonetic: The Second Dzogchen Khyentse, Zhonnu Lodro Wylie: rdzogs chen mkhyen brtse 02 gzhon nu blo gros","Dzogchen Khyentse 02 ,en;rdzogs chen mkhyen brtse 02 ,bo-x-ewts",,02,
13151,P3AG41,"Dzogchen Ponlob","Konchok Tenpai Nyima","rdzogs chen dpon slob","dkon mchog bstan pa'i nyi ma",1889,1,,1924,1,,,,,,"Phonetic: The Fifth Dzogchen Ponlob, Konchok Tenpai Nyima Wylie: rdzogs chen dpon slob 05 dkon mchog bstan pa'i nyi ma","dkon mchog bstan pa'i nyi ma ’jigs med 'od gsal rdo rje,bo-x-ewts;dpon slob 05 dkon mchog bstan pa'i nyi ma,bo-x-ewts;Dzogchen Ponlob 05 Konchok Tenpai Nyima ,en;Konchok Tenpai Nyima Jigme Wosel Dorje ,en;Ponlob 05 Konchok Tenpai Nyima ,en;rdzogs chen dpon slob 05 ,bo-x-ewts",,05,
13152,P3AG42,"Dzogchen Ponlob","Jikdrel Tsewang Dorje","rdzogs chen dpon slob","'jigs bral tshe dbang rdo rje",1925,0,,1962,0,,,,,,"Phonetic: The Sixth Dzogchen Ponlob, Jikdrel Tsewang Dorje Wylie: rdzogs chen dpon slob 06 'jigs bral tshe dbang rdo rje","'jigs bral tshe dbang rdo rje bshad sgrub 'phrin las,bo-x-ewts;dpon slob 06 'jigs bral tshe dbang rdo rje,bo-x-ewts;Dzogchen Ponlob Jikdrel Tsewang Dorje ,en;Jikdrel Tsewang Dorje Shedrub Trinle ,en;Ponlob Jikdrel Tsewang Dorje ,en;rdzogs chen dpon slob 06 ,bo-x-ewts;thub bstan 'jigs bral tshe dbang rdo rje,bo-x-ewts;Tubten Jigdrel Tsewang Dorje ,en",,06,
13157,P3AG52,,"Gyakob Tulku Kunzang",,"rgya khob sprul sku kun bzang",1875,0,,1925,0,,,,,,"Phonetic: Gyakob Tulku Kunzang Wylie: rgya khob sprul sku kun bzang","sprul sku kun bzang,bo-x-ewts;Tulku Kunzang,en","19th century (late)",,
13162,P3AG54,Gemang,"Garwang Lerab Lingpa","dge mang","gar dbang las rab gling pa",1930,0,,1959,0,,,,,,"Phonetic: The Third Gemang, Garwang Lerab Lingpa Wylie: dge mang 03 gar dbang las rab gling pa","dge mang 03 ,bo-x-ewts;Kuzhab Gemang 03 Garwang Lerab Lingpa,en;sku zhabs dge mang 03 gar dbang las rab gling pa,bo-x-ewts",,03,
13163,P3AG53,Gemang,"Tenpai Nyima","dge mang","bstan pa'i nyi ma",1857,1,,1925,0,,,,,,"Phonetic: The Second Gemang, Tenpai Nyima Wylie: dge mang 02 bstan pa'i nyi ma","dge mang 02,bo-x-ewts;Gemang 02,en;Gyelse Zhenpen Chokyi Nangwa,en;gzhan phan chos kyi snang ba,bo-x-ewts;Kuzhab Gemang 02 Tubwang Tenpai Nyima,en;rgyal sras gzhan phan chos kyi snang ba,bo-x-ewts;sku zhabs dge mang 02 thub dbang bstan pa'i nyi ma,bo-x-ewts;Zhenpen Chokyi Nangwa,en",,02,
13164,P1KT4,,"Nangzher Lopo",,"snang bzher lod po",,0,,,0,,,,,,"Phonetic: Nangzher Lopo Wylie: snang bzher lod po",,,,
13165,P1KT7,,"Tongyung Tuchen",,"stong rgyung mthu chen",,0,,,0,,,,,,"Phonetic: Tongyung Tuchen Wylie: stong rgyung mthu chen",,,,
