TOL ID,TBRC RID,Primary name,Primary name encoding,Wylie name,Tibetan,Title,Wylie title,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID
13225,P11MS158,Tokden Yungdrung Gyeltsen,en,rtogs ldan g.yung drung rgyal mtshan,རྟོགས་ལྡན་གཡུང་དྲུང་རྒྱལ་མཚན།,,,,0,,68,,0,,71,M,,
13226,P2LS162,Kunga Tendzin,en,kun dga' bstan 'dzin,ཀུན་དགའ་བསྟན་འཛིན།,,,1725,0,,70,1773,0,,,M,,
13227,P11MS246,Gyurme Pema Tekchok,en,gyur med pad+ma theg mchog,འགྱུར་མེད་པདྨ་ཐེག་མཆོག།,Simda Dzogchen Tulku,srib mda' rdzogs chen sprul sku,1890,0,,,1963,0,,,M,5,
13228,P11MS244,Gyurme Tekchok Tenpa Namgyel,en,gyur med theg mchog bstan pa rnam rgyal,འགྱུར་མེད་ཐེག་མཆོག་བསྟན་པ་རྣམ་རྒྱལ།,Simda Dzogchen Tulku,srib mda' rdzogs chen sprul sku,1786,0,,,1839,0,,,M,3,
13229,P11MS245,Gyurme Sizhi Puntsok,en,gyur med srid zhi phun 'tshogs,འགྱུར་མེད་སྲིད་ཞི་ཕུན་འཚོགས།,Simda Dzogchen Tulku,srib mda' rdzogs chen sprul sku,1840,0,,,1890,0,,,M,4,
13230,P2CN11094,Jangchub Lingpa,en,byang chub gling pa,བྱང་ཆུབ་གླིང་པ།,,,,0,,50,,0,,51,M,,
13231,P8LS13544,Rinchen Gyelpo,en,rin chen rgyal po,རིན་ཆེན་རྒྱལ་པོ།,,,1200,0,,49,,0,,,M,,
13232,P2CZ7941,Pelchen Ngepuwa,en,dpal chen ngad phu ba,དཔལ་ཆེན་ངད་ཕུ་བ།,,,,0,,45,,0,,49,M,,
13233,P11MS248,Chennga Namtsowa,en,spyan snga gnam mtsho ba,སྤྱན་སྔ་གནམ་མཚོ་བ།,,,,0,,45,,0,,49,M,,
13234,P11MS255,Lobpon Tsangpa Jamseng,en,slob dpon gtsang pa 'jam seng,སློབ་དཔོན་གཙང་པ་འཇམ་སེང།,,,,0,,,,0,,,M,,
13235,P11MS253,Lama Orgyen,en,bla ma o rgyan,བླ་མ་ཨོ་རྒྱན།,,,,0,,,1313,0,,,M,,
13236,P11MS254,Pa Rinpoche,en,pha rin po che,ཕ་རིན་པོ་ཆེ།,,,1222,0,,,1292,0,,,M,,
13237,P11MS249,Chennga Rinchen Zangpo,en,spyan snga rin chen bzang po,སྤྱན་སྔ་རིན་ཆེན་བཟང་པོ།,,,1168,0,,,,0,,,M,,
13238,P11MS250,Dordzin Gowoche,en,rdor 'dzin mgo bo che,རྡོར་འཛིན་མགོ་བོ་ཆེ།,,,,0,,45,,0,,49,M,,
13239,P11MS251,Gejong Tashi Bum,en,dge sbyong bkra shis 'bum,དགེ་སྦྱོང་བཀྲ་ཤིས་འབུམ།,,,,0,,45,,0,,49,M,,
13240,P11MS252,Geshe Yakru Peldrak,en,dge bshes g.yag ru dpal grags,དགེ་བཤེས་གཡག་རུ་དཔལ་གྲགས།,,,,0,,45,,0,,49,M,,
13241,P11MS256,Nub Lotsāwa Yonten Drak,en,snubs lo tsA ba yon tan grags,སྣུབས་ལོ་ཙཱ་བ་ཡོན་ཏན་གྲགས།,,,,0,,48,,0,,49,M,,
13242,P11MS257,Rinchen Jangchub,en,rin chen byang chub,རིན་ཆེན་བྱང་ཆུབ།,,,,0,,45,,0,,49,M,,
13246,P8LS13100,Jamyang Kunzang Tubten Chokyi Gyeltsen,en,jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,འཇམ་དབྱངས་ཀུན་བཟང་ཐུབ་བསྟན་ཆོས་ཀྱི་རྒྱལ་མཚན།,,,1903,0,,,1960,0,,,M,,
13248,P1KG4182,Ngawang Khedrub Gyatso,en,ngag dbang mkhas grub rgya mtsho,ངག་དབང་མཁས་གྲུབ་རྒྱ་མཚོ།,,,1917,1,,,1969,0,,,M,,
13249,P8LS13102,Jampa Namkha Kunzang Tenpai Gyeltsen,en,byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,བྱམས་པ་ནམ་མཁའ་ཀུན་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,,,1907,0,,,1940,0,,,M,,
13404,P8LS4319,Namkha Pelwa,en,nam mkha' dpal ba,ནམ་མཁའ་དཔལ་བ།,,,,0,,,,0,,,M,,
13423,P8LS12199,Miyowa Zhonnu Lodro,en,mi g.yo ba gzhon nu blo gros,མི་གཡོ་བ་གཞོན་ནུ་བློ་གྲོས།,,,1497,0,,,1564,0,,,M,,
13425,P2LS150,Kontse Tsewang Dondrub,en,dkon rtse tse dbang don grub,དཀོན་རྩེ་ཙེ་དབང་དོན་གྲུབ།,,,1809,0,,,,0,,,M,,
13426,P2LS153,Lobzang Nyendrak,en,blo bzang snyan grags,བློ་བཟང་སྙན་གྲགས།,,,,0,,,1824,0,,,M,,
13427,P2LS179,Puntsok Tsewang,en,phun tshogs tshe dbang,ཕུན་ཚོགས་ཚེ་དབང།,,,,0,,,1865,0,,,M,,
13428,P2LS172,Sonam Dargye,en,bsod nams dar rgyas,བསོད་ནམས་དར་རྒྱས།,,,,1,,,1758,0,,,M,,
13429,P1AG1,Chennga Darma Tsultrim,en,spyan snga dar ma tshul khrims,སྤྱན་སྔ་དར་མ་ཚུལ་ཁྲིམས།,,,,0,,45,,0,,49,M,,
13430,P1AG3,Chennga Rinchen Jungne,en,spyan snga rin chen 'byung gnas,སྤྱན་སྔ་རིན་ཆེན་འབྱུང་གནས།,,,,0,,45,,0,,49,M,,
13431,P1AG4,Choje Gangpa Rinchen Wozer,en,chos rje sgang pa rin chen 'od zer,ཆོས་རྗེ་སྒང་པ་རིན་ཆེན་འོད་ཟེར།,,,1175,0,1165,,1249,0,,,M,,
13432,P1AG5,Choje Tsadrelwa,en,chos rje rtsa bral ba,ཆོས་རྗེ་རྩ་བྲལ་བ།,,,,0,,45,,0,,49,M,,
13433,P1AG6,Dordzin Sonam Gyatso,en,rdor 'dzin bsod nams rgya mtsho,རྡོར་འཛིན་བསོད་ནམས་རྒྱ་མཚོ།,,,,0,,45,,0,,49,M,,
13434,P1AG7,Zhonnu Rinchen,en,gzhon nu rin chen,གཞོན་ནུ་རིན་ཆེན།,,,1192,0,,,1259,0,,,M,,
13435,P1AG8,Drubtob Tsangzhikpa,en,grub thob gtsang zhig pa,གྲུབ་ཐོབ་གཙང་ཞིག་པ།,,,,0,,45,,0,,49,M,,
13436,P1KG2856,Drubtob Sengge Yeshe,en,seng+ge ye shes,སེངྒེ་ཡེ་ཤེས།,,,,0,,45,,0,,49,M,,
13437,P1AG9,Drakpa Tsondru,en,grags pa brtson 'grus,གྲགས་པ་བརྩོན་འགྲུས།,,,1203,0,,,1267,0,,,M,,
13438,P1AG10,Lama Tsentrangwa,en,bla ma btsan 'phrang ba,བླ་མ་བཙན་འཕྲང་བ།,,,13,0,,49,,0,,,M,,
13439,P1AG11,Sonyompa Sherab Pel,en,bsod snyoms pa shes rab dpal,བསོད་སྙོམས་པ་ཤེས་རབ་དཔལ།,,,11,0,,45,,0,,,M,,
13440,P1KG4203,Drubtob Nyakre Sewo,en,grub thob nyag re se bo,གྲུབ་ཐོབ་ཉག་རེ་སེ་བོ།,,,1140,0,1141,,1201,0,,,M,,
13441,P1AG14,Gompa Adrupa,en,sgom pa a grub pa,སྒོམ་པ་ཨ་གྲུབ་པ།,,,1100,0,,45,,0,,,M,,
13442,P1AG15,Dorje Khyung,en,rdo rje khyung,རྡོ་རྗེ་ཁྱུང།,,,1161,0,1173,,1249,0,1261,,M,,
13443,P1AG16,Jangtang Repa,en,byang thang ras pa,བྱང་ཐང་རས་པ།,,,,0,,45,,0,,48,M,,
13444,P1AG17,Shen Gonkarwa Dorje Wangchuk,en,gshen dgon dkar ba rdo rje dbang phyug,གཤེན་དགོན་དཀར་བ་རྡོ་རྗེ་དབང་ཕྱུག།,,,11,0,,45,,0,,,M,,
13445,P1AG18,Lobpon Gonkarwa,en,slob dpon dgon dkar ba,སློབ་དཔོན་དགོན་དཀར་བ།,,,,0,,45,,0,,48,M,,
13446,P1AG19,Nyene Rinchen Drak,en,nye gnas rin chen grags,ཉེ་གནས་རིན་ཆེན་གྲགས།,,,,0,,45,,0,,48,M,,
13447,P1AG20,Drubchen Bardrokpa,en,grub chen bar 'brog pa,གྲུབ་ཆེན་བར་འབྲོག་པ།,,,1200,0,,49,,0,,,M,,
13448,P1AG21,Lobpon Yeshe Jangchub,en,slob dpon ye shes byang chub,སློབ་དཔོན་ཡེ་ཤེས་བྱང་ཆུབ།,,,1200,0,,49,,0,,,M,,
13449,P1AG23,Dorje Sengge,en,rdo rje seng ge,རྡོ་རྗེ་སེང་གེ།,,,1199,0,1210,,1238,1,,,M,,
13450,P1AG24,Shākya Rinchen,en,shAkya rin chen,ཤཱཀྱ་རིན་ཆེན།,,,1225,0,,50,,0,,,M,,
13451,P1AG25,Gompa Choseng,en,sgom pa chos seng,སྒོམ་པ་ཆོས་སེང།,,,1200,0,,49,,0,,,M,,
13452,P1AG26,Nyida Sanggye,en,nyi zla sangs rgyas,ཉི་ཟླ་སངས་རྒྱས།,Getse Getok,dge rtse ge tog,,0,,,1744,0,,,M,1,
13453,P1AG27,Getse Pema,en,dge rtse pad+ma,དགེ་རྩེ་པདྨ།,Getse Getok,dge rtse ge tog,1745,0,,,1813,0,,,M,2,
13454,P1AG28,Gyurme Tenpel Chozang,en,gyur med bstan 'phel chos bzang,འགྱུར་མེད་བསྟན་འཕེལ་ཆོས་བཟང།,Getse Getok,dge rtse ge tog,1813,0,,,1860,0,,,M,3,
13455,P1AG29,Gyurme Tubten Nyinje,en,gyur med thub bstan nyin byed,འགྱུར་མེད་ཐུབ་བསྟན་ཉིན་བྱེད།,Getse Getok,dge rtse ge tog,1906,0,,,1942,0,,,M,4,
13462,P1AG37,Machik Rema,en,ma gcig re ma,མ་གཅིག་རེ་མ།,,,,0,,45,,0,,,F,,
13502,P3CN359,Rinchen Lhunpo,en,rin chen lhun po,རིན་ཆེན་ལྷུན་པོ།,,,,0,,57,,0,,,M,,
13507,P1KT6,Rinchen Peldzom,en,dpon mo rin chen dpal 'dzoms,དཔོན་མོ་རིན་ཆེན་དཔལ་འཛོམས།,Chone Regent,co ne rgyal tshab,,0,,70,,0,,71,F,,
13509,P3CN364,Trimalo,en,khri ma lod,ཁྲི་མ་ལོད།,,,,0,,,712,0,,,F,,
13510,P1KG4195,Agvan Dorjiev,en,ngag dbang blo bzang,ངག་དབང་བློ་བཟང།,,,1854,0,,,1938,0,,,M,,
13511,P1AG76,Jampa Puntsok,en,byams pa phun tshogs,བྱམས་པ་ཕུན་ཚོགས།,,,,0,,64,,0,,,M,,
13512,P1AG70,Ponchen Lhuntub,en,dpon chen lhun thub,དཔོན་ཆེན་ལྷུན་ཐུབ།,Derge King,sde dge rgyal po,,0,,64,,0,,67,M,6,
13513,P1AG78,Lachen Chemchok,en,bla chen che mchog,བླ་ཆེན་ཆེ་མཆོག།,,,,0,,,1675,1,,,M,,
13514,P1AG75,Lupel,en,klu 'phel,ཀླུ་འཕེལ།,Derge King,sde dge rgyal po,,0,,66,,0,,67,M,7,
13515,P1AG77,Orgyen Tashi,en,o rgyan bkra shis,ཨོ་རྒྱན་བཀྲ་ཤིས།,Derge King,sde dge rgyal po,,0,,67,,0,,68,M,8,
13516,P1AG71,Botar Lodro Tobden,en,bo thar blo gros stobs ldan,བོ་ཐར་བློ་གྲོས་སྟོབས་ལྡན།,Derge King,sde dge rgyal po,,0,,56,,0,,59,M,1,
13517,P1AG80,Gyeltsen Bum,en,kun dga' phun tshogs,ཀུན་དགའ་ཕུན་ཚོགས།,Derge King,sde dge rgyal po,,0,,58,,0,,60,M,2,
13518,P1AG74,Ponchen A-nga,en,dpon chen a snga,དཔོན་ཆེན་ཨ་སྔ།,Derge King,sde dge rgyal po,,0,,59,,0,,62,M,3,
13519,P1KT2,Nyigyel Pangdatsang,en,nyi rgyal spang mda' tshang,ཉི་རྒྱལ་སྤང་མདའ་ཚང།,,,1865,1,,,1921,0,,,M,,
13520,P1TD6,Nyima Pangdatsang,en,nyi ma spang mda' tshang,ཉི་མ་སྤང་མདའ་ཚང།,,,1883,0,,,1943,1,,,M,,
13521,P1KT1,Rapga Pangdatsang,en,rab dga' spang mda' tshang,རབ་དགའ་སྤང་མདའ་ཚང།,,,1902,0,,,1976,0,,,M,,
13522,P1TD8,Tobgyal Pangdatsang,en,stobs rgyal spang mda' tshang,སྟོབས་རྒྱལ་སྤང་མདའ་ཚང།,,,1904,0,,,1972,0,1973,,M,,
13523,P1TD7,Lobzang Yampel Pangdatsang,en,blo bzang yar 'phel spang mda' tshang,ཡར་འཕེལ་སྤང་མདའ་ཚང།,,,1900,1,,,1972,0,1973,,M,,
13527,P1AG81,Yagyel Pel,en,ya rgyal 'phel,ཡ་རྒྱལ་འཕེལ།,Derge King,sde dge rgyal po,,0,,60,,0,,64,M,4,
13528,P1AG73,Kunga Rinchen,en,kun dga' rin chen,ཀུན་དགའ་རིན་ཆེན།,Derge King,sde dge rgyal po,,0,,64,,0,,66,M,5,
13531,P1AG84,Yungdrung Tendzin,en,g.yung drung bstan 'dzin,གཡུང་དྲུང་བསྟན་འཛིན།,,,,0,,68,,0,,71,M,,
13532,P1AG85,Puntsok Tenpa,en,phun tshogs bstan pa,ཕུན་ཚོགས་བསྟན་པ།,Derge King,sde dge rgyal po,,0,,,1751,0,,,M,11,
13533,P1AG87,Yangchen Drolma,en,dbyangs can sgrol ma,དབྱངས་ཅན་སྒྲོལ་མ།,Derge Queen,sde dge rgyal mo,,0,,,1786,0,,,F,,
13534,P8LS4334,Tsepo Tsawarong,en,btsad po tsha ba rong /,བཙད་པོ་ཚ་བ་རོང་༎,,,,0,,46,,0,,47,M,,
13535,P8LS4335,Nangso Damepa,en,nang so mda' smad pa,ནང་སོ་མདའ་སྨད་པ།,,,,0,,50,,0,,52,M,,
13536,P2LS262,Jampa Rabten,en,byams pa rab brtan,བྱམས་པ་རབ་བརྟན།,,,,0,,58,,0,,59,M,,
13537,P8LS4337,Lhagyari Drale Namgyel,en,dgra las rnam rgyal,དགྲ་ལས་རྣམ་རྒྱལ།,Ruler of Eyul,e lha rgya ri khri chen,,0,,,1498,0,,,M,4,
13538,P8LS4338,Lhagyari Jikten Wangchuk,en,jig rten dbang phyug,འཇིག་རྟེན་དབང་ཕྱུག།,Ruler of Eyul,e lha rgya ri khri chen,,0,,60,,0,,63,M,5,
13539,P8LS4340,Lhagyari Yulkhor Wangchuk,en,yul 'khor dbang phyug,ཡུལ་འཁོར་དབང་ཕྱུག།,Ruler of Eyul,e lha rgya ri khri chen,,0,,62,,0,,64,M,6,
13540,P1AG88,Lhai Metok,en,lha'i me tog,ལྷའི་མེ་ཏོག།,,,,0,,39,,0,,40,F,,
13541,P8LS4341,Lhagyari Sonam Rabten,en,bsod nams rab brtan,བསོད་ནམས་རབ་བརྟན།,Ruler of Eyul,e lha rgya ri khri chen,,0,,58,,0,,59,M,7,
13542,P8LS4342,Lhagyari Ganden Pelbar,en,dga' ldan dpal 'bar/,དགའ་ལྡན་དཔལ་འབར༎,Ruler of Eyul,e lha rgya ri khri chen,,0,,57,,0,,63,M,8,
13543,P8LS4343,Lhagyari Lobzang Tutob Chogyel,en,blo bzang mthu stobs chos rgyal,བློ་བཟང་མཐུ་སྟོབས་ཆོས་རྒྱལ།,Ruler of Eyul,e lha rgya ri khri chen,,0,,64,,0,,67,M,9,
13544,P1KT8,Menjangma,en,sman byang ma,སྨན་བྱང་མ།,,,,0,,,,0,,,F,,
13545,P1TD17,Rinchen Sadutshang,en,rin chen sa 'du tshang,རིན་ཆེན་ས་འདུ་ཚང།,,,1928,0,,,2015,0,,,M,,
13546,P1TD18,Lo Gendun Sadutshang,en,blo dge 'dun sa 'du tshang,བློ་དགེ་འདུན་ས་འདུ་ཚང།,,,,0,,78,1959,0,,,M,,
13547,P1KT12,Ngawang Trinle Gyatso,en,ngag dbang 'phrin las rgya mtsho,ངག་དབང་འཕྲིན་ལས་རྒྱ་མཚོ།,,,1688,0,,,,0,,,M,,
13548,P1TD22,Wangchuk Dorje Sadutshang,en,dbang phyug rdo rje sa 'du tshang,དབང་ཕྱུག་རྡོ་རྗེ་ས་འདུ་ཚང།,,,,0,,78,,0,,79,M,,
13549,P1TD21,Lo Nyendrak Sadutshang,en,blo snyen grags sa 'du tshang,བློ་སྙེན་གྲགས་ས་འདུ་ཚང།,,,,0,,78,1980,1,,,M,,
13550,P2KT5,Lobzang Tenzin Trinle Gyatso,en,blo bzang bstan 'dzin 'phrin las rgya mtsho,བློ་བཟང་བསྟན་འཛིན་འཕྲིན་ལས་རྒྱ་མཚོ།,,,,0,,76,,0,,79,M,,
13558,P8LS4344,Lhagyari Tsering Pelbar,en,tshe ring dpal 'bar,ཚེ་རིང་དཔལ་འབར།,Ruler of Eyul,e lha rgya ri khri chen,,0,,72,,0,,75,M,10,
13559,P8LS4345,Lhagyari Zilnon Wangchuk,en,zil gnon dbang phyug,ཟིལ་གནོན་དབང་ཕྱུག།,Ruler of Eyul,e lha rgya ri khri chen,,0,,74,,0,,76,M,12,
13560,P8LS4346,Lhagyari Tri Songwanggyel,en,khri srong dbang rgyal,ཁྲི་སྲོང་དབང་རྒྱལ།,Ruler of Eyul,e lha rgya ri khri chen,,0,,75,,0,,76,M,13,
13561,P8LS4350,Lhagyari Namgyel Wangchuk,en,lha rgya ri rnam rgyal dbang phyug,རྣམ་རྒྱལ་དབང་ཕྱུག།,,,,0,,76,1912,0,,,M,,
13562,P8LS4347,Lhagyari Tobjor Wangchuk,en,stobs 'byor dbang phyug,སྟོབས་འབྱོར་དབང་ཕྱུག།,Ruler of Eyul,e lha rgya ri khri chen,,0,,76,,0,,79,M,14,
13563,P8LS4348,Lhagyari Jigme Wangchuk,en,jigs med dbang phyug,འཇིགས་མེད་དབང་ཕྱུག།,Ruler of Eyul,e lha rgya ri khri chen,,0,,78,1960,0,,,M,15,
13564,P8LS4349,Lhagyari Kelzang Nyendrak,en,skal bzang snyan grags,སྐལ་བཟང་སྙན་གྲགས།,Ruler of Eyul,e lha rgya ri khri chen,,0,,78,1952,1,,,M,16,
13566,P1TD28,Semarkar,en,sad mar dkar,སད་མར་དཀར༎,,,,0,,26,,0,,28,F,,
13572,P1TD30,Trewo Alu,en,tre bo a klu,ཏྲེ་བོ་ཨ་ཀླུ།,,,,0,,48,,0,,51,M,,
13574,P1AG95,Yeshe Tendzin,en,ye shes bstan 'dzin,ཡེ་ཤེས་བསྟན་འཛིན།,,,,0,,71,,0,,74,M,,
13583,P1TD29,Tsarong Dundul Namgyal,en,tsha rong bdud 'dul rnam rgyal/,ཚ་རོང་བདུད་འདུལ་རྣམ་རྒྱལ༎,,,1920,0,,,2011,0,,,M,,
13588,P2KT11,Danzan Ravjaa,en,bstan 'dzin rab rgyas,བསྟན་འཛིན་རབ་རྒྱས།,Noyon Khutuktu,,1803,0,,,1857,0,,,,,
13596,P3CN1564,Lungtok Tenpai Nyima,en,lung rtogs bstan pa'i nyi ma,ལུང་རྟོགས་བསྟན་པའི་ཉི་མ།,Menri Trizin,sman ri khri 'dzin,1929,0,,,2017,0,,,M,33,
13597,P1AG112,Dawo Wangmo,en,zla 'od dbang mo,ཟླ་འོད་དབང་མོ།,,,,0,,66,,0,,68,F,,
13598,P1AG113,Yangchen Lhamo,en,dbyangs can lha mo,དབྱངས་ཅན་ལྷ་མོ།,,,1907,0,,,1973,1,,,F,,
13611,P1TD47,K. Dhondup,en,skal bzang don grub,Sཀལ་བཟང་དོན་གྲུབ།,,,1952,0,,,1995,0,,,M,,
13612,P1AG114,Kunzang Chokyi Drolma,en,kun bzang chos kyi sgrol ma,ཀུན་བཟང་ཆོས་ཀྱི་སྒྲོལ་མ།,,,,0,,74,,0,,76,F,,
13613,P1AG116,Nene Metokma,en,ne ne me tog ma,ནེ་ནེ་མེ་ཏོག་མ།,,,,0,,76,,0,,79,F,,
13614,P1TD48,Depa Norbu,en,sde pa nor bu,སྡེ་པ་ནོར་བུ།,,,1595,1,,,,0,,67,M,,
13615,P1TD46,Tamdrin Wangmo,en,rta mgrin dbang mo,རྟ་མགྲིན་དབང་མོ།,,,1787,0,,,,0,,74,F,,
13616,P1KG10329,Nangsa Wobum,en,snang sa 'od 'bum,སྣང་ས་འོད་འབུམ།,,,,0,,41,,0,,45,F,,
13617,P1KG9679,Khordong Terchen Nuden Dorje,en,khor gdong gter chen nus ldan rdo rje,འཁོར་གདོང་གཏེར་ཆེན་ནུས་ལྡན་རྡོ་རྗེ།,,,1802,0,,,1864,0,,,M,,
13625,P1LS5648,Tsarong Pema Dolkar,en,tsha rong pad+ma sgrol dkar,ཚ་རོང་པདྨ་སྒྲོལ་དཀར།,,,1892,0,,,1957,0,,,F,,
13627,P4CZ16819,Śākyaprabha,sa-x-iast,shAkya pra b+ha/,ཤཱཀྱ་པྲ་བྷ༎,,,,0,,31,,0,,34,M,,
13628,P1KG10060,Lobsang Phuntsok Lhalungpa,en,blo bzang phun tshogs lha lung pa,བློ་བཟང་ཕུན་ཚོགས་ལྷ་ལུང་པ།,,,1926,0,,,2008,0,,,M,,
13631,P2KG209263,Tong Ācārya,en,tong A tsar+ya/,ཏོང་ཨཱ་ཙརྱ༎,,,,0,,31,,0,,34,M,,
13633,P8LS68061,Woncheuk,en,wen tshegs,ཝེན་ཚེགས།,,,613,0,,,695,0,,,M,,
13634,P8221,Go Chodrub,en,gos chos grub,འགོས་ཆོས་གྲུབ།,,,755,1,,,849,0,,,M,,
13635,P4CZ54054,Śrīvarman,sa-x-iast,dpal gyi go cha/,དཔལ་གྱི་གོ་ཆ༎,,,,0,,,,0,,,M,,
13636,P4CZ10522,Yonten Pel,en,yon tan dpal/,ཡོན་ཏན་དཔལ༎,,,,0,,41,,0,,,M,,
13638,P4CZ10539,Rinchen Gyeltsen,en,rin chen rgyal mtshan/,རིན་ཆེན་རྒྱལ་མཚན༎,,,,0,,53,,0,,,M,,
13642,P2548,Prajñāvarman,sa-x-iast,ye shes go cha,ཡེ་ཤེས་གོ་ཆ།,,,,0,,29,,0,,,M,,
13647,P8LS13097,Jamyang Kunzang Tenpai Gyeltsen,en,jam dbyangs kun bzang bstan pa'i rgyal mtshan,འཇམ་དབྱངས་ཀུན་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,,,,0,,71,1929,1,,,M,,
13648,P8LS76445,Sindrang Yab Gomchen Dorje Lopen Chewang Rinzin Tagchungdarpa,en,sin da rang yab sgom chen rdo rje slob dpon tshe dbang rig 'dzin stag chung dar pa,ཡབ་ཚེ་དབང་རིག་འཛིན་སྟག་ཆུང་དར་པ།,,,1925,0,,,2020,0,,,M,,
13650,P8LS76447,Drubtob Pema Trinle,en,grub thob pad+ma 'phrin las,གྲུབ་ཐོབ་པདམ་འཕྲིན་ལས།,,,,0,,65,,0,,65,M,,
13652,P3CN15711,Ngawang Lobzang Thubstan Choknor,en,ngag dbang blo bzang thub bstan mchog nor,ངག་དབང་བློ་བཟང་ཐུབ་བསྟན་མཆོག་ནོར།,Bakula,ba ku la,1918,0,,,2003,0,,,M,19,
13653,P8LS76438,Jamyang Chokyi Wangpo,en,jam dbyangs chos kyi dbang po,འཇམ་དབྱངས་ཆོས་ཀྱི་དབང་པོ།,,,1894,0,,,1909,0,,,M,,
13654,P8LS76435,Jamyang Khyentse Chokyi Wangchuk,en,jam dbyangs mkhyen brtse chos kyi dbang phyug,འཇམ་དབྱངས་ཆོས་ཀྱི་དབང་ཕྱུག།,,,1909,0,,,1960,0,,,M,,
13655,P8LS76446,Pelgon Trinle Rabten,en,dpal mgon 'phrin las rab brtan,དཔལ་མགོན་འཕྲིན་ལས་རབ་བརྟན།,Meu Gyelpo,rme'u rgyal po,1916,0,,,1966,0,,,M,,
13659,P3JT12060,Tokden Orgyen Tenzin,en,rtogs ldan o rgyan bstan 'dzin,རྟོག་ལྡན་ཨོ་རྒྱན་བསྟན་འཛིན།,,,1888,0,,,1961,0,,,M,,
13666,P8LS76444,Pawo Wangchuk Tengpa Lobzang Nyima,en,dpa' bo dbang phyug steng pa blo bzang nyi ma,དཔའ་བོ་དབང་ཕྱུག་སྟེང་པ་བློ་བཟང་ཉི་མ།,,,1895,1,,,1964,0,,,M,,
13677,P8LS76440,Ngawang Nyima,en,ngag dbang nyi ma,ཎགཝང་ཎྱིམ།,,,1872,0,,,1951,0,,,M,,
13679,P8LS76443,Ga Lama Gendun Zangpo,en,sga bla ma dge 'dun bzang po,བླ་མ་དགེ་འདུན་བཟང་པོ།,,,1880,0,,,1939,0,,,M,,
13683,P8LS76442,Jampa Gyeltsen Lhalungpa,en,lha lung pa byams pa rgyal mtshan,ལྷ་ལུང་པ་བྱམས་པ་རྒྱལ་མཚན།,,,1921,0,,,1993,0,,,M,,
13684,P8LS76441,Ani Trinle Chodron,en,a ni 'phrin las chos sgron,ཨ་ནི་འཕྲིན་ལས་ཆོས་སྒྲོན།,,,1938,0,,,1970,0,,,F,,
13686,P9904,Samten Gyatso,en,bsam gtan rgya mtsho,བསམ་བརྟན་རྒྱ་མཚོ།,Ngatrin Tulku,ngag 'phrin sprul sku,,0,,,1940,1,,,M,4,
13687,P8LS76434,Lobzang Mingyur Dorje,en,blo bzang mi 'gyur rdo rje,བློ་བཟང་མི་འགྱུར་རྡོ་རྗེ།,,,1875,0,,,1948,0,,,M,,
13688,P8LS76439,Khamtrul Sherab Mebar,en,khams sprul shes rab me 'bar,ཁམས་སྤྲུལ་ཤེས་རབ་མེ་འབར།,,,1752,0,,,1815,0,,,M,,
13689,P1KG9680,Chime Rigdzin,en,chi med rig 'dzin,འཆི་མེད་རིག་འཛིན༎,Khordong Tertrul,khor gdong gter sprul,1922,0,,,2002,0,,,M,3,
